-1.087306427272921638e+01,1.231931967155204610e+01,-9.658638159498299514e-01,4.141870725092557493e+00,1.346864540435522617e+00,-1.696713030113491616e+00,-4.234232505241438460e+00,2.988534408508830564e-01,-5.678077248549447731e+00,4.814269805470192232e+00
4.742673293564045878e+00,-2.875492198492761275e+00,-3.785893814752860465e+00,8.908787455259796317e+00,-1.297708896398606804e+01,8.096968262905191338e+00,-4.730975327610827286e+00,2.339820438632186139e+00,-1.274779210904011251e-01,-1.641587833569767341e+01
-3.237311402199006594e+00,-7.802993507122010008e+00,-3.038264521149363073e+00,-3.205261893233855020e+00,4.046818682089111441e+00,-3.979658319584957304e+00,-4.685074920731885584e+00,-1.365451394921980288e+01,-6.207007865355441467e+00,4.880741839887334343e+00
6.959746875091465945e-01,-1.603399228945739274e+00,-7.301584235990244309e+00,-4.213702903098970887e-01,-6.009112303617893114e-02,-1.566843341537828671e+00,5.037204861420491175e-01,-6.765097662787169064e+00,-1.422433089556764330e+01,1.105447245517990895e-01
8.264308864342908123e+00,-1.293579869512252856e+01,-4.344493191728908243e+00,-5.074535903555153382e+00,-1.462327530493459804e+01,1.728215963546807510e+00,2.977170701986494805e+00,-5.254339580202911364e+00,3.089864713011278852e+00,-9.803446368884506157e+00
-8.951571211914693293e+00,-8.677337381155577845e+00,-1.156425656611676445e+01,-2.579439839147626312e+00,3.059842367951876252e+00,-7.247810146566741052e-02,-3.153580851258016349e+00,-9.519954530561958173e-01,3.856311159546732537e+00,2.281124418813910981e-01
-4.828897573500542606e+00,-8.435044668954512659e+00,1.137041910715558579e+01,-5.444746805691920599e+00,6.796854728814462732e+00,-1.497727953616642127e+00,-1.303566871675942984e+00,4.630553597285060441e+00,2.555370714849778402e+00,1.003323082409399269e+01
1.105598223037069872e+01,-1.027488369913809096e+00,5.874930860111149400e-01,2.358821789632610688e+00,-5.030823804434061408e+00,-1.084899205235932662e+01,8.822827618014418505e+00,-1.391148853616460457e+00,1.114409499037127382e+00,2.413024280314840730e+00
-8.141126959020924758e+00,1.115574051126106525e+01,3.364492903052131556e+00,-7.926435831518583441e+00,7.734269946773095761e+00,6.134649515527319963e+00,-1.411850661604528323e+00,4.361186973400961620e+00,1.548229619355932396e+00,-3.852833364755275714e+00
